split,label,image_path
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\3504898.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\3197395.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\2201124.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\1578967.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\3712305.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\17698.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\3403830.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\2722545.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\3457919.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\2631774.jpg
train,garlic_bread,Data-Pipeline\data\raw\food-101\images\garlic_bread\1770480.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\1750448.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\2782633.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\1306501.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\449812.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\194360.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\1780670.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\314835.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\878103.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\2408549.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\3134142.jpg
train,spaghetti_bolognese,Data-Pipeline\data\raw\food-101\images\spaghetti_bolognese\258421.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\636631.jpg
train,chicken_wings,Data-Pipeline\data\raw\food-101\images\chicken_wings\44775.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\1662743.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\888250.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\949164.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\2575928.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\1782646.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\3233524.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\1461118.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\2241874.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\3012194.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\2101932.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\709239.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\1491762.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\2293848.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\2689560.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\2314563.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\1688821.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\2246135.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\2673314.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\3760610.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\592294.jpg
train,omelette,Data-Pipeline\data\raw\food-101\images\omelette\3169397.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\237659.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\2741743.jpg
train,lasagna,Data-Pipeline\data\raw\food-101\images\lasagna\1152016.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\3326472.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\1468323.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\2491936.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\2454900.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\2273852.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\1821265.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\2897091.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\990126.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\1496649.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\1961724.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\353437.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\1355810.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\2108691.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\3485373.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\944367.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\675025.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\3739186.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\77209.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\1910700.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\460773.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\3468319.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\65321.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\2324763.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\1320696.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\895567.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\2678223.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\657188.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\730293.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\2651651.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\3173893.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\3259735.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\3506848.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\2889767.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\3470871.jpg
train,lasagna,Data-Pipeline\data\raw\food-101\images\lasagna\222293.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\3802988.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\3821951.jpg
train,guacamole,Data-Pipeline\data\raw\food-101\images\guacamole\2306279.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\376709.jpg
train,omelette,Data-Pipeline\data\raw\food-101\images\omelette\2249127.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\3785226.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\1554194.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\3698087.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\3781649.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\363243.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\1566805.jpg
train,guacamole,Data-Pipeline\data\raw\food-101\images\guacamole\232844.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\9969.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\3252740.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\1477569.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\1011394.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\439561.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\340800.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\970597.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\713475.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\353914.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\1023839.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\3621003.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\507731.jpg
train,crab_cakes,Data-Pipeline\data\raw\food-101\images\crab_cakes\2409525.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\1141696.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\308070.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\3537634.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\3747217.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\2143213.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\14145.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\2643906.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\2707729.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\3049769.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\1102857.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\1097134.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\2814858.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\988425.jpg
train,chicken_wings,Data-Pipeline\data\raw\food-101\images\chicken_wings\1910663.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\3105792.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\27428.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\3570287.jpg
train,fried_calamari,Data-Pipeline\data\raw\food-101\images\fried_calamari\331185.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\288098.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\3068064.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\2415649.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\708265.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\2610600.jpg
train,fried_calamari,Data-Pipeline\data\raw\food-101\images\fried_calamari\730179.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\2367852.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\1929815.jpg
train,spaghetti_bolognese,Data-Pipeline\data\raw\food-101\images\spaghetti_bolognese\2615136.jpg
train,omelette,Data-Pipeline\data\raw\food-101\images\omelette\1204816.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\2516065.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\3516037.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\1654556.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\2107933.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\2883324.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\2851789.jpg
train,spaghetti_bolognese,Data-Pipeline\data\raw\food-101\images\spaghetti_bolognese\447417.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\2398676.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\1346407.jpg
train,fried_calamari,Data-Pipeline\data\raw\food-101\images\fried_calamari\3880540.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\1847120.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\678756.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\2311458.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\1832939.jpg
train,lobster_bisque,Data-Pipeline\data\raw\food-101\images\lobster_bisque\562781.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\976027.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\1548858.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\2269642.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\2889560.jpg
train,gyoza,Data-Pipeline\data\raw\food-101\images\gyoza\862490.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\3633413.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\279150.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\906146.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\3567862.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\712331.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\3217840.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\1191468.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\2688476.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\1436970.jpg
train,beet_salad,Data-Pipeline\data\raw\food-101\images\beet_salad\1690865.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\91678.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\919656.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\1069629.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\1512802.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\1428927.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\162646.jpg
train,spaghetti_bolognese,Data-Pipeline\data\raw\food-101\images\spaghetti_bolognese\488812.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\682725.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\2148249.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\793068.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\2075979.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\1821912.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\1945784.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\125957.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\198603.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\3009499.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\652334.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\1350663.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\2866817.jpg
train,spring_rolls,Data-Pipeline\data\raw\food-101\images\spring_rolls\3146504.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\3726419.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\3267126.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\934661.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\2369539.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\2901084.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\1708197.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\2165594.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\930454.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\835919.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\45158.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\938822.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\982053.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\3404800.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\2613763.jpg
train,chicken_wings,Data-Pipeline\data\raw\food-101\images\chicken_wings\1104527.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\1907718.jpg
train,guacamole,Data-Pipeline\data\raw\food-101\images\guacamole\23184.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\1377843.jpg
train,garlic_bread,Data-Pipeline\data\raw\food-101\images\garlic_bread\39079.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\2316711.jpg
train,gyoza,Data-Pipeline\data\raw\food-101\images\gyoza\443074.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\2162559.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\164736.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\3716881.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\3722188.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\211338.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\43498.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\1896354.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\1543698.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\529269.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\2685430.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\2939868.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\494193.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\1579902.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\1202925.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\3744480.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\2943964.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\1136190.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\1987593.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\2302637.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\3030640.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\1824355.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\3827424.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\3104499.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\1186342.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\140847.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\3564559.jpg
